"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
4.802696917E1,9.639263153E-3,-1.054018736E-2,1.192474365E-2
4.803698911E1,1.365906000E-2,1.140940189E-2,-7.514667511E-2
4.804698333E1,-8.241772652E-3,8.020997047E-3,-6.180191040E-2
4.805700318E1,-2.725082636E-2,3.913044930E-4,-1.802349091E-2
4.806702307E1,-2.936917543E-2,-3.326535225E-3,2.259349823E-2
4.807706745E1,-1.501494646E-2,1.301801205E-2,8.125686646E-2
4.808708734E1,1.553380489E-2,9.679734707E-3,6.826019287E-2
4.809710724E1,3.951787949E-3,1.942002773E-2,-2.205467224E-2
4.810710443E1,-1.847881079E-2,4.281812906E-2,-8.708953857E-2
4.811712427E1,1.158535480E-3,5.510640144E-2,-9.212207794E-2
4.812714417E1,4.741972685E-2,5.475193262E-2,-5.385398865E-3
4.813715844E1,4.702419043E-2,5.881249905E-3,9.147930145E-2
4.814717828E1,2.539038658E-2,1.807272434E-3,2.421092987E-2
4.815719818E1,-1.098161936E-2,-2.755123377E-2,-9.595584869E-2
4.816723245E1,-3.849130869E-2,-2.749526501E-2,-1.339397430E-1
4.817725229E1,-8.199572563E-3,-4.916119576E-2,-6.770420074E-2
4.818727219E1,2.872371674E-2,-3.888213634E-2,4.438972473E-2
4.819727531E1,3.168880939E-2,-1.818001270E-2,1.262283325E-1
4.820729516E1,1.497817039E-2,-2.846640348E-2,9.835815430E-2
4.821731505E1,-1.097935438E-2,6.927609444E-3,4.983234406E-2
4.822736594E1,-2.020889521E-2,2.123999596E-2,4.454994202E-2
4.823738583E1,-2.447301149E-2,4.580712318E-2,3.711128235E-2
4.824740568E1,-3.330808878E-2,6.591856480E-2,1.809501648E-2
4.825740698E1,-3.477883339E-2,6.296819448E-2,-1.934814453E-2
4.826742682E1,-1.260983944E-2,5.576884747E-2,-5.141162872E-2
4.827744672E1,2.240121365E-3,5.799669027E-2,-3.585720062E-2
4.828748365E1,5.035519600E-3,1.677614450E-2,-1.829147339E-3
4.829750349E1,2.729117870E-3,8.050799370E-3,1.972770691E-2
4.830752344E1,1.436519623E-2,-1.035028696E-2,1.968479156E-2
4.831752026E1,9.167969227E-3,-2.154004574E-2,-3.217506409E-2
4.832754010E1,-5.950331688E-4,-9.100258350E-3,-2.196598053E-2
4.833756005E1,-1.228123903E-2,-6.652176380E-3,-9.593009949E-3
4.834757599E1,-1.670968533E-2,-1.868122816E-2,1.888275146E-4
4.835759588E1,-3.738951683E-2,-2.160775661E-2,1.682758331E-2
4.836761573E1,-4.555088282E-2,-1.788109541E-2,2.610301971E-2
4.837766130E1,-2.776050568E-2,-2.811503410E-2,4.635810852E-3
4.838768120E1,-1.010274887E-2,-4.253494740E-2,2.124118805E-2
4.839770109E1,7.404983044E-3,-4.258286953E-2,2.816104889E-2
4.840770958E1,3.611797094E-2,-4.707372189E-2,4.204082489E-2
4.841772948E1,4.747068882E-2,-3.700637817E-2,4.157733917E-2
4.842774932E1,5.565530062E-2,-2.423357964E-2,1.759719849E-2
4.843775667E1,3.742998838E-2,-1.324951649E-2,1.761913300E-2
4.844777656E1,5.397498608E-3,2.605670691E-2,3.179550171E-2
4.845779646E1,-1.427268982E-2,7.422524691E-2,3.633308411E-2
4.846783786E1,-1.930034161E-2,6.577736139E-2,-5.564689636E-2
4.847785776E1,-3.569948673E-2,6.754475832E-2,-1.083383560E-1
4.848787766E1,-1.123499870E-2,4.517120123E-2,-5.423164368E-2
4.849788469E1,8.370161057E-3,2.407574654E-2,1.296329498E-2
4.850790458E1,1.722157001E-3,4.595637321E-3,3.183555603E-2
4.851792443E1,-1.675474644E-2,-1.494157314E-2,2.680110931E-2
4.852795875E1,-1.174163818E-2,-1.736056805E-2,1.244640350E-2
4.853797865E1,2.507448196E-3,-2.173841000E-2,1.955318451E-2
4.854799854E1,1.401561499E-2,-1.626813412E-2,2.892494202E-2
4.855801724E1,3.682368994E-2,-2.699649334E-2,1.933002472E-2
4.856803714E1,2.391511202E-2,-2.089905739E-2,4.959106445E-4
4.857805703E1,1.613104343E-2,-5.276918411E-3,1.026344299E-2
4.858804781E1,4.180371761E-3,-3.896832466E-3,3.427505493E-3
4.859806771E1,-9.696483612E-3,6.669878960E-3,2.965831757E-2
4.860808760E1,-2.118647099E-3,-6.473660469E-3,2.484989166E-2
4.861813427E1,9.703040123E-3,-2.861106396E-2,1.541709900E-2
4.862815417E1,-1.431953907E-2,-3.151810169E-2,1.554489136E-2
4.863817406E1,-5.376458168E-3,-3.200471401E-2,1.094341278E-2
4.864816120E1,-1.431465149E-3,-3.224420547E-2,-5.333900452E-3
4.865818109E1,-2.429604530E-3,-1.572310925E-2,-2.367019653E-2
4.866820099E1,8.383333683E-3,-1.871001720E-2,-3.467941284E-2
4.867824875E1,-1.385492086E-2,-5.719780922E-3,-5.537986755E-3
4.868826859E1,-5.217313766E-3,1.338577271E-2,2.774047852E-2
4.869828849E1,-1.519143581E-2,1.041424274E-2,3.687858582E-2
4.870830333E1,-1.055246592E-2,4.743337631E-4,3.511428833E-3
4.871832323E1,-1.070320606E-3,-6.896138191E-3,-1.044750214E-2
4.872834312E1,-3.323078156E-3,-6.972074509E-3,-1.002502441E-2
4.873836141E1,-7.668972015E-3,-2.138781548E-2,-1.432895660E-2
4.874838130E1,4.462718964E-3,-3.335177898E-2,-6.810188293E-3
4.875840120E1,2.098596096E-2,-3.574502468E-2,1.234436035E-2
4.876839547E1,4.318952560E-3,-2.376854420E-2,-8.816719055E-3
4.877841536E1,-1.461875439E-2,-1.444995403E-2,-1.787662506E-2
4.878843526E1,-9.680271149E-3,-8.062124252E-3,2.967071533E-2
4.879847620E1,-4.483538866E-2,2.821803093E-3,1.755619049E-2
4.880849599E1,-4.894155264E-2,-2.912878990E-3,7.995605469E-3
4.881851578E1,-2.942448854E-2,1.012194157E-2,5.640029907E-3
4.882853812E1,-7.935822010E-3,8.713841438E-3,5.662918091E-3
4.883855792E1,3.702282906E-3,-6.785154343E-3,8.036613464E-3
4.884857776E1,9.631514549E-4,-1.045763493E-2,-1.319694519E-2
4.885856995E1,3.220260143E-3,-7.540225983E-3,-2.470874786E-2
4.886858974E1,1.079916954E-3,6.952404976E-3,1.644134521E-3
4.887860958E1,1.084983349E-2,9.225726128E-3,-7.775306702E-3
4.888865224E1,6.343901157E-3,-1.255249977E-2,1.351451874E-2
4.889867203E1,-5.420386791E-3,-2.024757862E-2,1.555442810E-2
4.890869182E1,-1.212531328E-2,-2.786600590E-2,1.049900055E-2
4.891871927E1,-4.386126995E-3,-4.242110252E-2,1.966571808E-2
4.892873906E1,2.205812931E-2,-4.030454159E-2,1.690196991E-2
4.893875891E1,1.969510317E-2,-4.108715057E-2,1.412010193E-2
4.894878208E1,3.823900223E-2,-2.123010159E-2,4.661560059E-2
4.895880188E1,2.074098587E-2,-1.864480972E-2,3.611660004E-2
4.896882167E1,2.174425125E-2,-1.118505001E-2,-7.178306580E-3
4.897883911E1,8.720159531E-3,1.678586006E-3,-6.377792358E-2
4.898885891E1,-2.715408802E-2,1.018047333E-2,-6.519412994E-2
4.899887875E1,-2.444642782E-2,2.011871338E-2,1.617431641E-3
4.900890104E1,-9.885907173E-3,1.425766945E-2,4.125595093E-2
4.901892083E1,-3.072208166E-2,-1.204431057E-2,1.130104065E-1
4.902894063E1,-3.827333450E-3,-3.094363213E-2,6.586265564E-2
4.903892615E1,4.714310169E-3,-2.140665054E-2,-8.613777161E-2
4.904894588E1,3.838419914E-3,-1.881539822E-2,-1.270046234E-1
4.905896573E1,3.466463089E-2,5.397796631E-4,-6.128311157E-2
4.906901500E1,7.051777840E-2,-2.025604248E-2,4.774570465E-2
4.907903479E1,5.520784855E-2,-3.785097599E-2,6.993389130E-2
4.908905464E1,1.465111971E-2,-2.953147888E-2,-6.128311157E-2
4.909906068E1,-4.251593351E-2,-2.433419228E-3,-1.290044785E-1
4.910908042E1,-5.301946402E-2,7.831215858E-3,-1.084203720E-1
4.911910026E1,-3.694671392E-2,2.135038376E-4,-1.765632629E-2
4.912912797E1,-1.382589340E-2,-2.786743641E-2,9.967231750E-2
4.913914776E1,-7.995247841E-3,-4.488563538E-2,1.230821609E-1
4.914916755E1,-9.829342365E-3,-2.401137352E-2,7.544231415E-2
4.915918885E1,-7.130742073E-3,-5.481123924E-3,5.452728271E-2
4.916920865E1,-9.523093700E-3,-1.492893696E-2,5.049133301E-2
4.917922844E1,-6.971478462E-3,-4.915714264E-3,3.010749817E-2
4.918922995E1,-1.150900126E-2,3.300428391E-3,-3.980636597E-3
4.919924974E1,6.124973297E-4,3.102892637E-2,-4.211521149E-2
4.920926958E1,-3.891170025E-3,2.584856749E-2,-5.601215363E-2
4.921927922E1,-1.546472311E-2,4.434221983E-2,-3.906917572E-2
4.922929901E1,-1.068574190E-2,2.198976278E-2,-1.541423798E-2
4.923931885E1,-2.522867918E-2,-9.978532791E-3,1.483154297E-2
4.924934099E1,-3.036534786E-2,-1.352876425E-2,2.804470062E-2
4.925936078E1,-1.190429926E-2,-3.601998091E-2,9.994506836E-4
4.926938057E1,-5.212962627E-3,-4.636532068E-2,-1.144790649E-2
4.927940036E1,-7.449984550E-4,-5.166620016E-2,-2.600860596E-2
4.928942021E1,1.094895601E-2,-4.263806343E-2,-3.558921814E-2
4.929944000E1,3.954529762E-3,-2.187389135E-2,-3.085136414E-2
4.930946516E1,1.151776314E-2,-2.976512909E-2,-1.911354065E-2
4.931948490E1,1.424098015E-2,-1.894271374E-2,1.359558105E-2
4.932950464E1,1.912832260E-2,-1.055806875E-2,2.457618713E-2
4.933951458E1,9.719729424E-3,-3.061980009E-2,1.417827606E-2
4.934953432E1,-1.886129379E-3,-1.729017496E-2,2.515506744E-2
4.935955406E1,1.482987404E-2,3.046274185E-3,1.948165894E-2
4.936960896E1,1.460778713E-2,6.972134113E-3,-1.916885376E-4
4.937962870E1,1.149594784E-2,8.892893791E-3,-1.717090607E-2
4.938964844E1,-1.279473305E-2,2.469474077E-2,4.615879059E-2
4.939965307E1,-1.112222672E-3,3.328365088E-2,9.581565857E-3
4.940967286E1,-1.152336597E-3,1.860064268E-2,-5.929183960E-2
4.941969255E1,-1.144826412E-3,3.800421953E-2,-8.455276489E-2
4.942969719E1,3.721296787E-3,4.301935434E-2,-4.110336304E-2
4.943971693E1,3.967106342E-3,2.346348763E-2,3.686141968E-2
4.944973698E1,-5.151987076E-3,6.222546101E-3,3.816318512E-2
4.945975667E1,-1.176017523E-2,1.243829727E-3,-1.233100891E-2
4.946977641E1,-6.655693054E-3,-5.480706692E-3,-1.956462860E-2
4.947979088E1,-8.699238300E-3,-1.638615131E-2,-5.451202393E-3
4.948978547E1,1.227128506E-2,-2.219027281E-2,-1.277446747E-2
4.949980516E1,6.895303726E-3,-6.772994995E-3,-1.056766510E-2
4.950982490E1,8.784234524E-3,3.466010094E-3,5.716323853E-3
4.951991000E1,8.232951164E-3,1.581037045E-2,1.701354980E-2
4.952992974E1,3.299534321E-3,2.577298880E-2,-9.441375732E-5
4.953994943E1,-1.039266586E-3,9.726822376E-3,-4.024505615E-4
4.954993583E1,-1.232308149E-2,-1.069343090E-2,8.722305298E-3
4.955995557E1,-7.217943668E-3,-2.805525064E-2,-1.122474670E-3
4.956997531E1,-9.553194046E-3,-4.247504473E-2,1.039600372E-2
4.957998432E1,-2.905964851E-3,-5.853492022E-2,9.964942932E-3
4.959000411E1,8.131682873E-3,-3.645449877E-2,-1.164150238E-2
4.960002380E1,-4.346430302E-3,-3.316569328E-2,-3.754901886E-2
4.961006172E1,1.788139343E-5,-1.355880499E-2,-4.654502869E-2
4.962008151E1,1.634460688E-2,1.283693314E-2,-2.711963654E-2
4.963010120E1,-1.433348656E-2,2.211171389E-2,-1.037025452E-2
4.964010542E1,-1.368832588E-2,2.161175013E-2,1.786804199E-2
4.965012516E1,-1.519203186E-2,1.854920387E-2,3.150463104E-2
4.966014490E1,-1.913267374E-2,3.975808620E-3,3.315544128E-2
4.967019755E1,-4.279613495E-3,3.973186016E-3,4.183769226E-3
4.968021729E1,-1.819413900E-2,-1.679098606E-2,-3.096580505E-3
4.969023698E1,-6.147444248E-3,-1.308858395E-2,-3.152847290E-3
4.970025354E1,1.250296831E-2,-7.041513920E-3,-5.572319031E-3
4.971027328E1,1.448714733E-2,-1.052743196E-2,-2.913475037E-2
4.972029302E1,2.364218235E-3,1.188516617E-4,-3.347110748E-2
4.973030193E1,-2.598923445E-2,1.299804449E-2,-2.360248566E-2
4.974032167E1,-1.127320528E-2,9.224116802E-3,-1.623630524E-2
4.975034141E1,-8.617281914E-3,2.413481474E-2,-6.658554077E-3
4.976033641E1,-1.290982962E-2,2.472335100E-2,2.773284912E-3
4.977035615E1,-7.764697075E-3,1.807391644E-3,7.341384888E-3
4.978037583E1,6.823718548E-3,9.666502476E-3,4.758834839E-3
4.979041068E1,-9.341299534E-3,5.678474903E-3,-2.479553223E-3
4.980043042E1,2.724707127E-3,-9.665131569E-3,-2.135562897E-2
4.981045010E1,5.310773849E-3,-1.051199436E-2,-2.812767029E-2
4.982046359E1,1.023435593E-2,-2.294290066E-2,-4.419040680E-2
4.983048338E1,1.742619276E-2,-1.832222939E-2,-5.995368958E-2
4.984050307E1,1.712501049E-2,-1.157927513E-2,-4.017162323E-2
4.985054307E1,9.809374809E-3,-2.641558647E-3,-1.365756989E-2
4.986056286E1,-6.272077560E-3,1.276075840E-3,-8.756637573E-3
4.987058255E1,-2.437978983E-2,-1.156431437E-2,-6.305694580E-3
4.988059745E1,-1.854807138E-2,-2.198493481E-2,3.847503662E-2
4.989061719E1,1.068645716E-2,-2.574419975E-2,6.127262115E-2
4.990063693E1,2.244508266E-2,-1.788228750E-2,3.891277313E-2
4.991063094E1,2.437961102E-2,-7.325053215E-3,1.224231720E-2
4.992065062E1,1.215183735E-2,-3.076970577E-3,-4.451465607E-2
4.993067036E1,-9.103119373E-3,9.315490723E-3,-7.432460785E-2
4.994070146E1,2.952218056E-3,1.004397869E-2,-4.946422577E-2
4.995072120E1,-1.812100410E-3,1.017886400E-2,8.230209351E-4
4.996074088E1,1.197969913E-2,-2.974867821E-4,5.015850067E-2
4.997076693E1,-7.224321365E-3,-4.200696945E-3,5.389690399E-2
4.998078667E1,-9.150326252E-3,2.145886421E-3,-2.238368988E-2
4.999080635E1,-2.243733406E-2,-8.960247040E-3,-7.370948792E-2
5.000080932E1,-1.943683624E-2,-3.256797791E-4,-5.587196350E-2
5.001082911E1,2.259844542E-2,2.740859985E-3,5.573081970E-2
5.002084891E1,4.412072897E-2,-1.856487989E-2,9.001636505E-2
5.003092771E1,1.812392473E-2,-2.967381477E-2,1.338005066E-3
5.004094750E1,-1.574862003E-2,-3.041577339E-2,-1.375331879E-1
5.005096729E1,-2.464717627E-2,-1.183724403E-2,-1.374521255E-1
5.006096391E1,-1.202821732E-4,-1.067703962E-2,-5.735969543E-2
5.007098370E1,1.673370600E-2,-2.060765028E-2,1.654529572E-2
5.008100349E1,2.623963356E-2,-1.293057203E-2,6.320858002E-2
5.009100964E1,3.197193146E-4,-1.080709696E-2,7.607936859E-2
5.010102943E1,-9.105145931E-3,5.560576916E-3,5.105686188E-2
5.011104927E1,-1.371604204E-2,1.443725824E-2,7.823085785E-2
5.012105635E1,-3.003382683E-2,2.579027414E-2,7.672119141E-2
5.013107615E1,-1.782411337E-2,3.997409344E-2,2.114105225E-2
5.014109594E1,-2.199989557E-2,4.047667980E-2,-3.108692169E-2
5.015111312E1,-1.153147221E-2,4.201704264E-2,-9.175205231E-2
5.016113292E1,-1.189827919E-3,2.532070875E-2,-6.424522400E-2
5.017115271E1,-5.887746811E-4,4.035949707E-3,-4.192733765E-2
5.018117120E1,1.959323883E-3,-1.245582104E-2,-8.253097534E-3
5.019119099E1,-7.600307465E-3,-1.931899786E-2,1.306724548E-2
5.020121078E1,-1.456606388E-2,-4.036939144E-2,-6.000518799E-3
5.021124406E1,-9.700119495E-3,-3.987753391E-2,-8.274078369E-3
5.022126385E1,-7.178366184E-3,-3.232187033E-2,8.331298828E-3
5.023128365E1,-1.405179501E-2,-3.949207067E-2,5.790710449E-3
5.024129385E1,-6.569504738E-3,-3.524428606E-2,7.970809937E-3
5.025129583E1,-6.188035011E-3,-2.629441023E-2,7.770538330E-3
5.026131557E1,1.061588526E-2,-2.911198139E-2,-4.189491272E-3
5.027133531E1,8.094489574E-3,-2.937024832E-2,-4.178047180E-3
5.028135516E1,1.253116131E-2,-8.234679699E-3,5.493164062E-4
5.029137495E1,1.222062111E-2,-5.912065506E-3,2.406406403E-2
5.030140318E1,1.683890820E-2,-3.582477570E-3,9.534835815E-3
5.031142297E1,7.337331772E-3,1.305580139E-2,2.332687378E-3
5.032144281E1,7.283449173E-3,1.106542349E-2,-3.061676025E-2
5.033147010E1,-6.779551506E-3,1.145404577E-2,1.703548431E-2
5.034148984E1,7.557868958E-4,1.909059286E-2,1.212406158E-2
5.035150964E1,3.285586834E-3,1.944547892E-2,-1.155757904E-2
5.036153604E1,1.176357269E-3,5.352795124E-3,9.868621826E-3
5.037155583E1,1.778948307E-2,3.260314465E-3,-1.144790649E-2
5.038157562E1,1.044821739E-2,1.394569874E-3,-3.004741669E-2
5.039158370E1,3.161311150E-3,-9.433090687E-3,-3.653621674E-2
5.040160349E1,-1.101952791E-2,-8.304655552E-3,-1.937007904E-2
5.041162328E1,8.898377419E-4,-7.201015949E-3,6.923675537E-3
5.042165792E1,1.499843597E-2,-1.658558846E-3,1.628208160E-2
5.043167771E1,1.939481497E-2,-1.524472237E-2,3.252887726E-2
5.044169750E1,3.037136793E-2,-7.367074490E-3,1.317024231E-2
5.045172427E1,2.212756872E-2,1.240688562E-2,1.768589020E-2
5.046174406E1,1.634067297E-2,1.807492971E-2,1.979732513E-2
5.047176385E1,-1.259082556E-2,1.465082169E-2,5.444526672E-3
5.048176849E1,-1.973932981E-2,2.167940140E-3,-3.929138184E-3
5.049178828E1,6.186902523E-3,6.844162941E-3,-1.546192169E-2
5.050180807E1,-1.781916618E-2,-1.165270805E-4,6.170272827E-3
5.051183609E1,-2.976995707E-2,-1.882523298E-2,-8.211135864E-4
5.052185588E1,-1.563233137E-2,-2.560180426E-2,-1.241779327E-2
5.053187568E1,8.057057858E-3,-1.845574379E-2,2.071380615E-3
5.054190766E1,1.027047634E-2,-1.393884420E-2,-7.229804993E-3
5.055192745E1,1.950567961E-2,-1.906889677E-2,-1.167869568E-2
5.056194724E1,-1.919746399E-3,-3.076910973E-3,5.128860474E-3
5.057196635E1,7.505893707E-3,-8.689343929E-3,1.221942902E-2
5.058198615E1,-4.358351231E-3,-9.347498417E-3,-2.787780762E-2
5.059200594E1,-4.292309284E-3,-2.785623074E-3,-2.962779999E-2
5.060200474E1,-8.991718292E-3,-1.025331020E-2,-1.720809937E-2
5.061202453E1,-1.816660166E-2,-2.444887161E-2,-2.380466461E-2
5.062204432E1,-8.354187012E-3,-8.942484856E-4,-9.114265442E-3
5.063205443E1,-2.000600100E-2,-1.477658749E-3,1.472568512E-2
5.064207422E1,3.838062286E-3,-9.242415428E-3,2.403163910E-2
5.065209396E1,-1.014173031E-3,1.152586937E-2,4.025650024E-2
5.066213453E1,5.981504917E-3,1.092141867E-2,2.561855316E-2
5.067215432E1,1.076281071E-3,1.294463873E-2,3.007984161E-2
5.068217411E1,-1.298308372E-3,2.477061749E-2,1.547813416E-3
5.069218156E1,-3.680467606E-3,2.472496033E-2,-1.473045349E-2
5.070220135E1,5.631923676E-3,3.175508976E-2,-2.603244781E-2
5.071222115E1,5.985498428E-4,1.492702961E-2,-1.597881317E-2
5.072223667E1,-3.894925117E-3,2.172058821E-2,8.042335510E-3
5.073225646E1,1.294451952E-2,7.149755955E-3,-1.071548462E-2
5.074227625E1,5.840718746E-3,-3.456473351E-4,-1.270675659E-2
5.075229229E1,5.857706070E-3,-5.460023880E-3,8.867263794E-3
5.076231208E1,-2.469748259E-2,-3.723740578E-3,2.534866333E-2
5.077233188E1,-1.941561699E-2,-2.180218697E-3,4.389762878E-2
5.078234417E1,-2.618670464E-3,-7.562577724E-3,1.976490021E-2
5.079236396E1,-2.319812775E-4,-1.013505459E-2,-6.287574768E-3
5.080238380E1,1.157927513E-2,-1.209348440E-2,-2.243614197E-2
5.081243135E1,2.333557606E-2,-1.384794712E-2,-2.887439728E-2
5.082245115E1,1.856118441E-2,-5.951344967E-3,-2.576160431E-2
5.083247094E1,9.166717529E-3,1.755952835E-3,-1.328659058E-2
5.084248271E1,1.657700539E-2,6.711125374E-3,8.383750916E-3
5.085250245E1,2.379280329E-2,1.805984974E-2,3.199195862E-2
5.086252224E1,9.385228157E-3,9.561598301E-3,7.395076752E-2
5.087255359E1,8.967936039E-3,3.414630890E-3,6.102752686E-2
5.088257338E1,-1.071852446E-2,2.392309904E-2,1.265525818E-3
5.089259318E1,-2.072960138E-2,1.217454672E-2,-3.151226044E-2
5.090258021E1,-2.309191227E-2,1.073062420E-3,-2.836418152E-2
5.091260000E1,-2.505433559E-2,-5.744397640E-3,7.658004761E-3
5.092261979E1,5.652248859E-3,-6.564497948E-3,6.414413452E-2
5.093266979E1,5.183815956E-3,-8.088946342E-3,7.959842682E-2
5.094268964E1,-4.011988640E-3,-4.008948803E-3,-1.338577271E-2
5.095270938E1,1.916527748E-3,2.053034306E-2,-8.342933655E-2
5.096272521E1,5.156695843E-3,2.974545956E-2,-7.919216156E-2
5.097274500E1,2.843302488E-2,3.615272045E-2,4.931449890E-3
5.098276479E1,3.815549612E-2,1.521301270E-2,7.568168640E-2
5.099279307E1,2.842420340E-2,-1.060605049E-2,3.452873230E-2
5.100281286E1,3.236353397E-3,-1.001697779E-2,-6.709384918E-2
5.101283266E1,-3.912639618E-2,2.230107784E-3,-1.033935547E-1
5.102283036E1,-2.586162090E-2,-2.140837908E-2,-6.374073029E-2
5.103285016E1,-5.499839783E-3,-3.395789862E-2,4.814910889E-2
5.104286995E1,3.339904547E-2,-3.565675020E-2,8.979701996E-2
5.105290391E1,3.099024296E-3,-1.597154140E-2,8.131027222E-2
5.106292365E1,-1.114547253E-3,-7.711887360E-3,8.007335663E-2
5.107294344E1,-9.971320629E-3,-9.080767632E-4,4.128360748E-2
5.108296469E1,-1.879823208E-2,6.566524506E-3,1.968860626E-2
5.109298448E1,-1.532572508E-2,3.121083975E-2,1.267814636E-2
5.110300427E1,-9.350240231E-3,5.596089363E-2,-8.278846741E-3
5.111300297E1,3.416955471E-3,4.759609699E-2,-4.299736023E-2
5.112302276E1,6.147563457E-3,3.707373142E-2,-3.006649017E-2
5.113304255E1,-2.990663052E-3,3.071200848E-2,-1.271438599E-2
5.114307245E1,-1.247841120E-2,2.641975880E-3,2.780532837E-2
5.115309219E1,-1.748269796E-2,-1.362276077E-2,2.991676331E-2
5.116311198E1,-2.013766766E-2,-2.256232500E-2,3.198909760E-2
5.117312516E1,-1.573169231E-2,-3.120267391E-2,2.226734161E-2
5.118314495E1,-1.832306385E-3,-2.055001259E-2,-6.086349487E-3
5.119316474E1,-4.251420498E-3,-1.953196526E-2,-2.217674255E-2
5.120318338E1,-1.082253456E-2,-1.873797178E-2,-5.027770996E-3
5.121320312E1,-1.232230663E-2,-2.793908119E-2,1.179504395E-2
5.122322292E1,1.217806339E-2,-2.530378103E-2,3.068923950E-2
5.123325964E1,3.119057417E-2,-2.265095711E-2,2.100181580E-2
5.124327943E1,1.914507151E-2,-3.172624111E-2,9.123802185E-3
5.125329922E1,7.005870342E-3,-5.086600780E-3,1.628589630E-2
5.126328714E1,-5.259513855E-4,1.393198967E-2,1.623725891E-2
5.127330693E1,-2.681422234E-2,1.840943098E-2,2.794933319E-2
5.128332672E1,-1.041090488E-2,1.314890385E-2,1.353740692E-2
5.129338021E1,7.910966873E-3,1.447916031E-2,3.461551666E-2
5.130340010E1,-1.175963879E-2,4.389065504E-2,7.180690765E-2
5.131342000E1,-3.468990326E-4,3.796541691E-2,-6.926536560E-3
5.132343411E1,1.366382837E-2,2.358615398E-2,-8.423614502E-2
5.133345401E1,8.647859097E-3,1.907724142E-2,-5.664253235E-2
5.134347391E1,1.548683643E-2,6.754219532E-3,2.220153809E-2
5.135347068E1,-6.240367889E-3,-2.973842621E-2,2.900791168E-2
5.136349052E1,-1.348036528E-2,-2.569997311E-2,-6.686210632E-3
5.137351047E1,-1.074868441E-2,-2.751350403E-3,-2.055740356E-2
5.138355656E1,-1.512497663E-2,-1.754003763E-2,1.762962341E-2
5.139357646E1,1.347976923E-2,-2.476549149E-2,2.224349976E-2
5.140359635E1,2.494221926E-2,-5.778551102E-3,1.501846313E-2
5.141361505E1,2.447283268E-2,1.996654272E-2,1.733398438E-2
5.142363495E1,2.411448956E-2,2.665489912E-2,2.199268341E-2
5.143365479E1,5.098462105E-3,2.641803026E-2,1.483917236E-2
5.144364276E1,5.130171776E-3,2.853113413E-2,7.352828979E-4
5.145366266E1,1.701527834E-2,7.474422455E-5,-3.704071045E-3
5.146368250E1,2.373015881E-2,-2.104806900E-2,1.313209534E-3
5.147373151E1,6.531119347E-3,-3.981983662E-2,1.090335846E-2
5.148375141E1,3.544270992E-3,-4.222059250E-2,1.557064056E-2
5.149377130E1,-1.601165533E-2,-3.778541088E-2,3.643989563E-3
5.150376073E1,-4.452586174E-3,-4.756891727E-2,-3.161621094E-2
5.151378062E1,-1.383846998E-2,-2.866077423E-2,-3.092098236E-2
5.152380047E1,7.429242134E-3,-1.216113567E-2,-1.844501495E-2
5.153384641E1,4.597663879E-3,-1.220774651E-2,-1.456260681E-3
5.154386630E1,-6.242394447E-4,1.832723618E-3,-1.772022247E-2
5.155388620E1,-9.472966194E-4,-6.860494614E-4,-1.485538483E-2
5.156391911E1,1.768314838E-2,-1.121759415E-3,1.383209229E-2
5.157393901E1,5.530476570E-3,-1.587319374E-2,2.083969116E-2
5.158395891E1,-1.336836815E-2,-1.395618916E-2,2.773189545E-2
5.159395484E1,-1.064980030E-2,-9.417653084E-3,2.983856201E-2
5.160397474E1,-7.913649082E-3,2.261877060E-3,6.033897400E-3
5.161399458E1,-9.839415550E-3,-1.664686203E-2,-2.205467224E-2
5.162401240E1,2.563893795E-3,1.183605194E-2,-3.318500519E-2
5.163403229E1,6.237626076E-4,3.017520905E-2,-1.590633392E-2
5.164405219E1,-4.263162613E-3,3.015518188E-3,1.277160645E-2
